id,name,brewery_type,address_1,address_2,city,state_province,postal_code,country,phone,website_url,longitude,latitude
,Lobdengau-Brauerei,,101 Schriesheimer Straße,,Ladenburg,Baden-Württemberg,68526,Germany,+49 173 8623820,http://www.lobdengau-brauerei.de,8.635884899999999,49.4692233
,Hirschenbrauerei,,21 Goethestraße,,Waldkirch,Baden-Württemberg,79183,Germany,+49 7681 40810,http://www.hirschenbrauerei.de,7.9591197,48.0887685
,Dammenmühle,,1 Dammenmühle,,Lahr/Schwarzwald,Baden-Württemberg,77933,Germany,+49 7821 93930,http://www.hoteldammenmuehle.de,7.860662899999999,48.3249589
,Stiftungs-Bräu,,Neurott 20,,Lobbach in Baden,Baden-Württemberg,74931,Germany,,http://www.msstiftung.de,,
,Craftcell,,13 Langenzell,,Wiesenbach,Baden-Württemberg,69257,Germany,,http://www.craftcell.de,8.8388692,49.36403989999999
,Stadtbräu Rimmele,,25 Hiltensweiler,,Wangen im Allgäu,Baden-Württemberg,88239,Germany,+49 7528 97030,http://www.stadtbräu-rimmele.de,9.773755,47.6546898
,Kronenbrauerei,,5 Kirchberg,,Laupheim,Baden-Württemberg,88471,Germany,+49 7392 8345,http://www.kronenbrauerei-laupheim.de,9.8860393,48.2294
,Enkendörfle Hausbräu,,1 Glattackerweg,,Wehr,Baden-Württemberg,79664,Germany,,http://www.enkendoerfler.de,7.9015795,47.6180058
,Rogg,,61-65 Bonndorfer Straße,,Lenzkirch,Baden-Württemberg,79853,Germany,,http://www.brauerei-rogg.de,8.223880399999999,47.8612834
,Brauhaus Meier,,10 Brunnmattstraße,,Wehr,Baden-Württemberg,79664,Germany,+49 7762 8062509,http://www.brauhaus-meier.de,7.907375800000001,47.6130956
,Sacher,,82 Bahnhofstraße,,Leonberg,Baden-Württemberg,71229,Germany,+49 7152 339515,http://www.brauhaus-sacher.de,9.003049899999999,48.79913750000001
,Lamm,,2 Nellmersbacher Straße,,Leutenbach,Baden-Württemberg,71397,Germany,+49 7195 9779230,http://www.lamm-leutenbach.de,9.3929081,48.8876645
,Andreasbr,,71A Donauring,,Eggenstein-Leopoldshafen,Baden-Württemberg,76344,Germany,+49 7247 963200,http://www.andreasbraeu.de,8.398706899999999,49.0903862
,Hader Karle,,3 Längentalstraße,,Villingen-Schwenningen,Baden-Württemberg,78052,Germany,+49 7721 63591,http://www.hader-karle.de,8.501249099999999,48.09449799999999
,Härle,,5 Am Hopfengarten,,Leutkirch im Allgäu,Baden-Württemberg,88299,Germany,+49 7561 98280,http://www.haerle.de,10.0240964,47.8236007
,Woinemer,,23 Friedrichstraße,,Weinheim,Baden-Württemberg,69469,Germany,+49 6201 12001,http://www.woinemer-hausbrauerei.de,8.6696276,49.553681
,Hieber's FrischeCenter,,1 Meeraner Platz,,Lörrach,Baden-Württemberg,79539,Germany,+49 7621 914020,http://www.hieber.de,7.6582544,47.6079112
,Adler,,38 Lindenstraße,,Wiernsheim,Baden-Württemberg,75446,Germany,+49 7044 920778,http://www.adlerbraeu.de,8.8511433,48.8879519
,Lasser,,5 Belchenstraße,,Lörrach,Baden-Württemberg,79539,Germany,+49 7621 40200,http://www.lasser.de,7.663968199999999,47.6114046
,Herr's Kleines Bierhaus,,55 Hauptstraße,,Schwanau,Baden-Württemberg,77963,Germany,,http://www.kleinesbierhaus.de,7.756960999999999,48.32830999999999
,Rossknecht,,21 Reithausplatz,,Ludwigsburg,Baden-Württemberg,71634,Germany,+49 7141 902551,http://www.rossknecht.net,9.1888154,48.8991509
,Gasthaus Traube / Seebräu,,2 Radolfzeller Straße,,Bodman-Ludwigshafen,Baden-Württemberg,78351,Germany,+49 7773 938303,http://www.traube-bodensee.de,9.056098400000002,47.8170457
,Bierwerk Gerstenfux,,40 Oberensinger Straße,,Nürtingen,Baden-Württemberg,72622,Germany,+49 7022 7864015,http://www.bierwerkgerstenfux.de,9.345667899999999,48.6405257
,Alter Bahnhof,,2 Bahnhofstraße,,Malsch,Baden-Württemberg,76316,Germany,+49 7246 305944,http://www.alterbahnhofmalsch.de,8.3238889,48.8894444
,Dachsenfranz Biermanufaktur,,1 Hoffenheimer Straße,,Zuzenhausen,Baden-Württemberg,74939,Germany,+49 6226 939020,http://www.dachsenfranz.de,8.8243279,49.29572839999999
,Eichbaum,,168 Käfertaler Straße,,Mannheim,Baden-Württemberg,68167,Germany,+49 621 35385,http://www.eichbaum.de,8.4895,49.49554
,Zwiefalter Klosterbräu,,24 Hauptstraße,,Zwiefalten,Baden-Württemberg,88529,Germany,+49 7373 200960,http://www.zwiefalter.de,9.4610206,48.2311628
,Salzscheuer,,11 Mittlere Holdergasse,,Marbach am Neckar,Baden-Württemberg,71672,Germany,+49 7144 889754,http://www.salzscheuer.com,9.2573104,48.9411671
,Blank,,19 Von-Speth-Straße,,Riedlingen,Baden-Württemberg,88499,Germany,+49 7373 643,http://www.brauerei-blank.de,9.516753999999999,48.214986
,Hofbräu,,3 Stadionstraße,,Abensberg,Bayern,93326,Germany,+49 9443 905666,http://www.hofbraeu.com,11.851301,48.8170359
,Höhn,,11 Hauptstraße,,Memmelsdorf,Bayern,96117,Germany,+49 951 406140,http://www.gasthof-hoehn.de,10.9527064,49.9325905
,Kuchlbauer,,5 - 9 Römerstraße,,Abensberg,Bayern,93326,Germany,+49 9443 91010,http://www.kuchlbauer.de,11.84277,48.81684
,Ottenbräu,,2A Schulhausplatz,,Abensberg,Bayern,93326,Germany,+49 9443 1348,,11.8435354,48.8175621
,Memminger,,68 Dr.Karl Lenz Straße,,Memmingen,Bayern,87700,Germany,+49 8331 85660,http://www.memminger-brauerei.de,10.1685041,47.99612279999999
,Stadelbräu,,19 Kybergstraße,,Oberhaching,Bayern,82041,Germany,+49 89 95447565,http://www.stadel-braeu.de,11.5913115,48.0258995
,Hummel,,9 Lindenstraße,,Memmelsdorf,Bayern,96117,Germany,+49 9542 1247,http://www.brauerei-hummel.de,10.9583182,49.959515
,Graf Arco,,14 Hauptstraße,,Eichendorf,Bayern,94428,Germany,+49 9952 280,http://www.graf-arco.de,12.8368395,48.6341354
,Wagner,,1 Pointstraße,,Memmelsdorf,Bayern,96117,Germany,+49 9542 620,http://www.wagner-merkendorf.de,10.9565339,49.95844169999999
,Prößlbräu,,2-3 Dominikanerinnenstraße,,Pettendorf,Bayern,93186,Germany,+49 9404 1822,http://www.proesslbraeu.de,12.01604,49.04289
,Kolb,,24 Illertisser Straße,,Roggenburg,Bayern,89297,Germany,+49 7300 301,http://www.brauerei-kolb.de,10.2208057,48.2653822
,Frischeisen,,69 Regensburger Straße,,Kelheim,Bayern,93309,Germany,+49 9441 50490,http://www.brauerei-frischeisen.de,11.8969167,48.9059889
,Hopf,,8 Schützenstraße,,Miesbach,Bayern,83714,Germany,+49 8025 29590,http://www.hopfweisse.de,11.83114,47.79396
,Hinterhofbräu,,2a Auenstraße,,Aichach,Bayern,86551,Germany,+49 174 3265962,http://www.hinterhofbraeu-aichach.de,11.1345363,48.462405
,Faust,,219 Hauptstraße,,Miltenberg,Bayern,63897,Germany,+49 9371 97130,http://www.faust.de,9.249293999999999,49.699247
,Joferbräu,,6 Mainburger Straße,,Aiglsbach,Bayern,84089,Germany,+49 8753 8126,http://www.joferbraeu.de,11.7136215,48.6914249
,Lindenbrauerei,,21 Memminger Straße,,Mindelheim,Bayern,87719,Germany,+49 8261 1402,http://www.lindenbrauerei-mindelheim.de/,10.4795992,48.045184
,Rittmayer,,5 Aischer Hauptstraße,,Adelsdorf,Bayern,91325,Germany,+49 9195 7222,http://www.rittmayer-aisch.de,10.8892534,49.7196807
,Zombräu,,19 Obere Sendlbachstraße,,Essenbach,Bayern,84051,Germany,+49 8703 4658592,http://www.zombraeu.com,12.1874434,48.6155285
,Albertshöfer Sternbräu,,5 Hindenburgstraße,,Albertshofen,Bayern,97320,Germany,+49 162 2699078,http://www.albertshoefer-sternbraeu.de,10.15941,49.77149
,Schäffler,,17 Hauptstraße,,Missen-Wilhams,Bayern,87547,Germany,+49 8320 92011,http://www.schaeffler-braeu.de,10.127268,47.59733199999999
,Aldersbacher,,1 Freiherr-von-Aretin-Platz,,Aldersbach,Bayern,94501,Germany,+49 8543 96040,http://www.aldersbacher.de,13.0848087,48.5873322
,Mittenwald,,13 Innsbrucker Straße,,Mittenwald,Bayern,82481,Germany,+49 8823 1007,http://www.brauerei-mittenwald.de,11.2601147,47.4367467
,Appl,,2 Schloß,,Alerheim,Bayern,86733,Germany,+49 9085 1212,http://www.donare-appl.de,10.61385,48.83533
,Hösl,,1 Bahnhofstraße,,Mitterteich,Bayern,95666,Germany,+49 9633 92220,http://www.hoeslbier.de,12.24247,49.95008
,Leikeim,,4 Gewerbegebiet,,Altenkunstadt,Bayern,96264,Germany,+49 9572 75050,http://www.leikeim.info,11.2377195,50.1244964
,Kommunbrauerei,,13 Vorstadt,,Mitterteich,Bayern,95666,Germany,,http://www.mitterteich.de/home/einrichtungen/verteiler_1/verteiler_5/verteiler_5.htm,12.2408871,49.9499268
,Maxbrauerei,,14 St.-Lorenz-Straße,,Altenstadt,Bayern,86972,Germany,+49 160 8258198,http://www.maxbrauerei.de,10.874761,47.82583700000001
,Zehendner,,18 Mönchsambach,,Burgebrach,Bayern,96138,Germany,+49 9546 380,http://www.moenchsambacher.de,10.6777805,49.8190061
,Eismann,,9 Buchsteig,,Altenstadt an der Waldnaab,Bayern,92665,Germany,+49 9602 636797,http://www.brauerei-eismann.de,12.15688,49.72456
,Arcobräu,,1 Schloßallee,,Moos,Bayern,94554,Germany,+49 9938 918180,http://www.arcobraeu.de,12.9610071,48.7454643
,Kapplerbräu,,8 Nerbstraße,,Altomünster,Bayern,85250,Germany,+49 8254 777,http://www.kapplerbraeu.de,11.25766,48.38724
,Bräu im Moos,,1 Bräu im Moos Straße,,Tüßling,Bayern,84577,Germany,+49 8633 1041,http://www.braeuimmoos.de,12.5956936,48.1875609
,Maierbräu,,2 Marktplatz,,Altomünster,Bayern,85250,Germany,+49 8254 1279,http://www.maierbraeu.de,11.2559713,48.3875096
,Scheuerer,,7 Bräugasse,,Moosbach,Bayern,92709,Germany,+49 9656 209,http://www.moosbacher.com,12.409741,49.58964899999999
,Bruckmüller,,4 Vilsstraße,,Amberg,Bayern,92224,Germany,+49 9621 488018,http://www.bruckmueller.de,11.8536997,49.4457678
,Will Bräu,,6 Brückenauer Straße,,Motten,Bayern,97786,Germany,+49 9748 710,http://www.will-braeu.de,9.771565299999999,50.3953363
,Kummert,,11 Raigeringer Straße,,Amberg,Bayern,92224,Germany,+49 9621 15259,http://www.zumkummertbraeu.de,11.8731036,49.4442215
,Unertl,,6 Lerchenberger Straße,,Haag in Oberbayern,Bayern,83527,Germany,+49 8072 8297,http://www.brauerei-unertl.de,12.1873161,48.160537
,Schloderer,,4 Rathausstraße,,Amberg,Bayern,92224,Germany,+49 9621 420707,http://www.schlodererbraeu.de,11.858948,49.445184
,Mühlenbräu,,7 Neukreuthstraße,,Stegaurach,Bayern,96135,Germany,+49 951 29119,https://www.facebook.com/profile.php?id=100057388782239,10.8115141,49.868087
,Sudhang,,7 Am Südhang,,Amberg,Bayern,92224,Germany,+49 9621 9707956,http://sudhang.de,11.8817761,49.449165
,Bender,,7-9 Kirchgasse,,Mühlhausen,Bayern,92360,Germany,+49 9185 406,,11.4442251,49.16867509999999
,Winkler,,6 Schanzgäßchen,,Amberg,Bayern,92224,Germany,+49 9621 784880,http://www.brauerei-winkler.de,11.8624258,49.4459554
,Hopfenhäusla,,22 Schützenstraße,,Münchberg,Bayern,95213,Germany,+49 9251 4371347,http://www.hopfenhaeusla.de,11.7947498,50.1993628
,Dorn-Bräu,,1 Marktplatz,,Ammerndorf,Bayern,90614,Germany,+49 9127 57544,http://www.ammerndorfer-bier.de,10.852007,49.4208378
,Augustiner,,52 Arnulfstraße,,München,Bayern,80335,Germany,+49 89 594393,http://www.augustinerbraeu.de,11.5519791,48.1433523
,Herrmann,,3 Brückenstraße,,Burgebrach,Bayern,96138,Germany,+49 9546 372,http://www.brauerei-herrmann.franken-regio.de,10.7309815,49.8456206
,Brauerei im Eiswerk,,44 Ohlmüllerstraße,,München,Bayern,81541,Germany,,http://www.brauerei-im-eiswerk.de,11.5815965,48.1222976
,Klosterbrauerei Andechs,,2 Bergstraße,,Andechs,Bayern,82346,Germany,+49 8152 3760,http://www.andechs.de,11.1850171,47.9762819
,Giesinger Bräu,,2 Martin-Luther-Straße,,München,Bayern,81539,Germany,+49 89 55062184,http://www.giesinger-braeu.de,11.576744,48.1155998
,Landgasthof Hubertus,,2 Wenglinger Straße,,Ruderatshofen,Bayern,87674,Germany,+49 8341 81976,http://www.apfeltranger-bier.de,10.5893173,47.8383544
,Forschungsbrauerei,,78 Unterhachinger Straße,,München,Bayern,81737,Germany,+49 89 28788273,http://www.forschungsbrauerei.de,11.6248116,48.0941438
,Wittelsbacher Turm-Bräu,,1 Wittelsbacher Turm,,Bad Kissingen,Bayern,97688,Germany,+49 971 7858820,http://www.wittelsbacher-turm.de,10.075536,50.162727
,Haderner Bräu,,56a Großhaderner Straße,,München,Bayern,81375,Germany,+49 89 92581988,http://www.haderner.de,11.4822463,48.1226804
,Mühlbauer,,10 Further Straße,,Arnschwang,Bayern,93473,Germany,+49 9977 221,http://www.brauerei-muehlbauer.de,12.8174717,49.27444759999999
,Haidbräu,,41 Admiralbogen,,München,Bayern,80939,Germany,+49 89 54047373,http://www.awo-muenchen.de/psychiatrie/awo-muenchen-conceptliving-gmbh/taetigkeitsfelder-und-standorte/haidbraeu/,11.6142492,48.2102829
,Arnsteiner,,9 Schweinfurter Straße,,Arnstein,Bayern,97450,Germany,+49 9363 90910,http://www.arnsteiner-brauerei.de,9.973691299999999,49.9771374
,Higgins Ale Works,,122 Karlstraße,,München,Bayern,80335,Germany,+49 1525 7513113,http://www.higginsaleworks.com,11.5523408,48.1473322
,Schwindbräu,,117 Schweinheimer Straße,,Aschaffenburg,Bayern,63743,Germany,+49 6021 930092,http://www.schwindbraeu.de,9.1627602,49.9598997
,Ametsbichler,,13 Hauptstraße,,Aschau am Inn,Bayern,84544,Germany,+49 8638 3204,http://www.ametsbichler.de,12.3505556,48.1980556
,Hopfenhäcker,,78 Unterhachinger Straße,,München,Bayern,81737,Germany,,http://www.hopfenhaecker.de,11.6248474,48.0940883
,Gaststätte Scheuern,,7 Bach,,Aschau im Chiemgau,Bayern,83229,Germany,+49 8052 9573370,http://www.scheuern-aschau.de,12.3138339,47.755917
,Löwenbräu,,7 Nymphenburger Straße,,München,Bayern,80335,Germany,+49 800 52205203,http://www.loewenbraeu.de,11.5564377,48.1474919
,Roberts Genuss Bräu,,6 Kirchplatz,,Weißenhorn,Bayern,89264,Germany,+49 7309 9290110,http://www.genusspur-catering.de,10.1588417,48.3042434
,Paulaner,,5 Kapuzinerplatz,,München,Bayern,80337,Germany,+49 89 5446117,http://www.paulaner.de,11.5588321,48.1263049
,Paulaner Bräuhaus,,5 Kapuzinerplatz,,München,Bayern,80337,Germany,+49 89 5446117,http://www.paulaner-braeuhaus.de,11.5588321,48.1263049
,Kaltentaler Brauhaus,,12 Blonhofener Straße,,Kaltental,Bayern,87662,Germany,+49 8345 1565,http://www.kaltentaler-brauhaus.de,10.75334,47.91126999999999
,Paulaner Nockherberg,,77 Hochstraße,,München,Bayern,81541,Germany,+49 89 4599130,http://www.paulaner-nockherberg.com,11.5832042,48.1215216
,Rothenbach,,70 Im Tal,,Aufseß,Bayern,91347,Germany,+49 9198 92920,http://www.aufsesser.de,11.2291679,49.8838806
,Schiller-Bräu,,23 Schillerstraße,,München,Bayern,80336,Germany,+49 89 890584820,http://www.schiller-braeu.de,11.5611313,48.136712
,Auxburg City Brewery,,43 Ulmer Straße,,Augsburg,Bayern,86154,Germany,+49 821 4508486,http://www.auxburg-city-brewery.de,10.8744319,48.3811986
,Loscher,,21-23 Steigerwaldstraße,,Münchsteinach,Bayern,91481,Germany,+49 9166 607,http://www.brauerei-loscher.de,10.5923185,49.64103309999999
,Bayrisch Brau Pub,,38 Frauentorstraße,,Augsburg,Bayern,86152,Germany,+49 821 2970718,http://www.bayrisch-brau-pub.de,10.8954085,48.37616939999999
,Griesbräu,,37 Obermarkt,,Murnau am Staffelsee,Bayern,82418,Germany,+49 8841 1422,http://www.griesbraeu.de,11.200572,47.6799353
,Hasen-Bräu,,36 Berliner Allee,,Augsburg,Bayern,86153,Germany,+49 821 32990,http://www.kaelberhalle.de,10.9181108,48.3726464
,Karg,,27 Untermarkt,,Murnau am Staffelsee,Bayern,82418,Germany,+49 8841 1268,http://www.brauerei-karg.de,11.2016458,47.6767159
,König von Flandern,,25 Maximilianstraße,,Augsburg,Bayern,86150,Germany,+49 821 20709818,http://www.koenigvonflandern.de,10.8985536,48.36745730000001
,Sonnen-Bräu,,4 Zaugendorfer Straße,,Rattelsdorf,Bayern,96179,Germany,+49 9533 981017,http://www.gasthaus-schmitt.de,10.8639895,50.0612606
,Lindwurm Bräu,,38 Frauentorstraße,,Augsburg,Bayern,86152,Germany,+49 821 2970718,http://www.lindwurmbraeu.de,10.8954085,48.37616939999999
,Schloßbrauerei,,7 Marktplatz,,Schwandorf,Bayern,92421,Germany,+49 9431 2632,http://www.naabecker.de,12.1080077,49.3301457
,Riegele,,26 Frölichstraße,,Augsburg,Bayern,86150,Germany,+49 821 32090,http://www.riegele.de,10.8848364,48.3673543
,Frankenw,,41 Neundorf,,Mitwitz,Bayern,96268,Germany,+49 9266 721,http://www.buergerbraeu-naila.de,11.2133983,50.2617927
,Thorbräu,,9 Wertachbrucker-Tor-Straße,,Augsburg,Bayern,86152,Germany,+49 821 36561,http://www.thorbraeu.de,10.8889472,48.3761372
,Schroll,,41 Nankendorf,,Waischenfeld,Bayern,91344,Germany,+49 9204 248,http://www.brauerei-schroll.de,11.3374488,49.8649362
,Reblitz,,1 Am Mahlberg,,Bad Staffelstein,Bayern,96231,Germany,+49 9573 96500,http://www.brauerei-gasthof-reblitz.de,10.9654743,50.1160717
,Ayinger,,21 Münchener Straße,,Aying,Bayern,85653,Germany,+49 8095 880,http://www.ayinger-bier.de,11.7744366,47.9720722
,Ritter St. Georgen,,1 Marktplatz,,Nennslingen,Bayern,91790,Germany,+49 9147 246,http://www.ritter-bier.de,11.13231,49.04722
,Lindner-Bräu,,4 Weißenregener Straße,,Bad Kötzting,Bayern,93444,Germany,+49 9941 1429,http://www.lindner-bier.de,12.8561031,49.1707375
,Postbrauerei,,25 Hauptstraße,,Nesselwang,Bayern,87484,Germany,+49 8361 30960,http://www.post-brauerei-nesselwang.de,10.4992983,47.6219996
,Post,,10 Herrenstraße,,Bad Kötzting,Bayern,93444,Germany,+49 9941 6628,http://www.posthotel-bad-koetzting.de,12.8562707,49.1748354
,Juliusbräu,,135B Augsburger Straße,,Neuburg an der Donau,Bayern,86633,Germany,+49 8431 2069,http://www.neuwirt-neuburg.de,11.1812,48.72699
,Bürgerbräu,,1-2 Waaggasse,,Bad Reichenhall,Bayern,83435,Germany,+49 8651 6089,http://www.buergerbraeu.by,12.8751949,47.722114
,Bräuwerck,,2A Marktplatz,,Neudrossenfeld,Bayern,95512,Germany,+49 9203 9736515,http://www.braeuwerck.de,11.50362,50.0154973
,Brauhaus Budenschuster,,4 Friedrichstraße,,Bad Steben,Bayern,95138,Germany,+49 160 94832696,http://www.brauhaus-budenschuster.de,11.6440746,50.3661598
,Main BräuWerk,,1 Andreas-Maisel-Weg,,Bayreuth,Bayern,95445,Germany,+49 921 401234,http://www.wfbm-burgkunstadt.de,11.5670627,49.9455328
,Tölzer Binderbräu,,12 Ludwigstraße,,Bad Tölz,Bayern,83646,Germany,+49 8041 2609,http://www.toelzer-binderbraeu.de,11.5491049,47.7594822
,Pflüglerbräu,,24 Grünecker Straße,,Neufahrn bei Freising,Bayern,85375,Germany,+49 176 21521678,http://www.pflueglerbraeu.de,11.6794669,48.3146644
,Tölzer Mühlfeldbräu,,4 Bahnhofstraße,,Bad Tölz,Bayern,83646,Germany,+49 8041 7960571,http://www.gasthaus-toelz.de,11.5667685,47.7616369
,Döbler,,6 Kornmarkt,,Bad Windsheim,Bayern,91438,Germany,+49 9841 2002,http://www.brauhaus-doebler.de,10.415994,49.501932
,Kaiser-Bräu,,1 Oberer Markt,,Neuhaus an der Pegnitz,Bayern,91284,Germany,+49 9156 880,http://www.kaiser-braeu.de,11.5495378,49.6281413
,Fränkisches Freilandmuseum,,1 Eisweiherweg,,Bad Windsheim,Bayern,91438,Germany,+49 9841 66800,http://www.freilandmuseum.de,10.4176898,49.4983486
,Bauernhof- & Wintersportmusem,,5 Brunnbichl,,Schliersee,Bayern,83727,Germany,+49 8026 929220,http://www.wasmeier.de,11.8780282,47.70784039999999
,Ambräusianum,,10 Dominikanerstraße,,Bamberg,Bayern,96049,Germany,+49 951 5090262,http://www.ambraeusianum.de,10.884593,49.891758
,Fässla,,19 -21 Obere Königstraße,,Bamberg,Bayern,96052,Germany,+49 951 26516,http://www.faessla.de,10.892754,49.897245
,Bärenbräu,,2 Hohlgasse,,Holzheim,Bayern,89291,Germany,+49 7302 3113,http://www.baerenbraeu-neuhausen.de,10.0934872,48.3781962
,Greifenklau,,20 Laurenziplatz,,Bamberg,Bayern,96049,Germany,+49 951 53219,http://www.greifenklau.de,10.8821241,49.8836721
,Michlbräu,,52 Wiggensbacher Straße,,Kempten (Allgäu),Bayern,87439,Germany,+49 831 51210210,http://www.frischesbiermichlbier.de,10.29041,47.75384
,Heller,,27 Oberer Stephansberg,,Bamberg,Bayern,96049,Germany,+49 951 56060,http://www.smokebeer.com,10.8872004,49.8863561
,Brauerei Gasthof Blomenhof 1571,,8 Berliner Ring,,Neumarkt in der Oberpfalz,Bayern,92318,Germany,+49 9181 2705527,http://www.facebook.com/BlomenhofNeumarkt/,11.4613017,49.29822799999999
,Kaiserdom,,9 Breitäckerstraße,,Bamberg,Bayern,96049,Germany,+49 951 60450,http://www.kaiserdom.de,10.85236,49.90425
,Gansbräu,,4 Ringstraße,,Neumarkt in der Oberpfalz,Bayern,92318,Germany,+49 9181 905885,http://www.gansbrauerei.de,11.4592982,49.2770954
,Keesmann,,5 Wunderburg,,Bamberg,Bayern,96050,Germany,+49 951 981980,http://www.keesmann-braeu.de,10.9056038,49.8904222
,Glossner,,88 Deininger Weg,,Neumarkt in der Oberpfalz,Bayern,92318,Germany,+49 9181 2340,http://www.glossner.de,11.472773,49.262772
,Klosterbräu,,1-3 Obere Mühlbrücke,,Bamberg,Bayern,96049,Germany,+49 951 52265,http://www.klosterbraeu.de,10.887197,49.889257
,Neumarkter Lammsbräu,,1 Amberger Straße,,Neumarkt in der Oberpfalz,Bayern,92318,Germany,+49 9181 4040,http://www.lammsbraeu.de,11.4610797,49.2841251
,Kronprinz,,109 Gaustadter Hauptstraße,,Bamberg,Bayern,96049,Germany,+49 951 96430514,http://www.kronprinz.beer,10.8649128,49.9026341
,Mahr's Bräu,,10 Wunderburg,,Bamberg,Bayern,96050,Germany,+49 951 915170,http://www.mahrs.de,10.9064529,49.8900301
,Wiethaler,,6 Welserplatz,,Lauf an der Pegnitz,Bayern,91207,Germany,+49 9126 5460,http://brauerei-wiethaler.de,11.2300071,49.5547744
,Spezial,,10 Obere Königstraße,,Bamberg,Bayern,96052,Germany,+49 951 24304,http://www.brauerei-spezial.de,10.8928067,49.8968596
,Vasold & Schmitt,,3 Schellenberger Weg,,Neunkirchen am Brand,Bayern,91077,Germany,+49 9134 99410,,11.1359711,49.6115161
